train_group,test_set,model,loss,target_frames,n_labeled,accuracy,macro_accuracy,mae,macro_mae,cohen_kappa,quadratic_weighted_kappa
daisee,cmose_test,i3d_mlp,ordinal,300,1221,0.05896805896805897,0.22970825965478373,1.71990171990172,1.4320966149775178,-0.003118189462364418,0.004916311396486406
daisee,cmose_test,openface_tcn_i3d_fusion,ce,300,1221,0.6838656838656839,0.24645808736717828,0.34561834561834565,1.0046731343522788,-0.011102029257869628,0.0033970556647886507
daisee,cmose_test,openface_tcn_i3d_fusion,weighted_ce,300,1221,0.6863226863226863,0.24916705020711183,0.34807534807534807,1.0267864080992877,0.00454046183713086,-0.025690587458100156
daisee,cmose_test,openface_tcn_i3d_fusion,ordinal,300,1221,0.6437346437346437,0.254361855401917,0.44635544635544633,1.050295102794423,0.02012567245463459,0.02558020915618553
daisee,daisee_test,openface_mlp,ce,300,1784,0.4915919282511211,0.2555442734014163,0.5190582959641256,1.0337604534033105,0.020085341201293128,0.06676775115886169
daisee,daisee_test,openface_mlp,weighted_ce,300,1784,0.288677130044843,0.28584451798737515,0.9904708520179372,1.127492868564297,0.009728205146150692,-0.01482840514283068
daisee,daisee_test,openface_mlp,ordinal,300,1784,0.4725336322869955,0.25510204081632654,0.5633408071748879,1.013325477611192,0.011192486979795468,-0.01628450930270442
daisee,daisee_test,tcn,ce,300,1784,0.5207399103139013,0.27265136193707623,0.4899103139013453,1.021991495205781,0.08145125546798215,0.1380619787075339
daisee,daisee_test,tcn,weighted_ce,300,1784,0.2774663677130045,0.23938920367491795,0.9882286995515696,1.1070296873868304,0.01696013679598163,0.03732228088487144
daisee,daisee_test,tcn,ordinal,300,1784,0.2320627802690583,0.3758680990823848,1.1860986547085202,0.9277141241426956,0.00744150837961588,0.011843438680377294
daisee,daisee_test,lstm,ce,300,1784,0.49887892376681614,0.25939483082340226,0.5145739910313901,1.1096527882242169,0.033935018050541665,0.06112205709016716
